origin_city_name,Category,origin_store_name,Origin Lat Long,origin_loccode,destination_store_name,destination_city_name,DH Lat Long,destination_loccode,Inter/Intra Movement,Final Veh Restiction,Milk Run Pairs,Shift,OTR,MH Dock In,MH Dock Out,MH Out,TT (Primary),DH In,To be removed,DH Out,MH In,Arrival Delta,TT (secondary),Final TT,Source-Destination City Lane,Source MH-Destination City Lane,via,LHIC Distance,Freqency,"Primary 
MH Cut Off","Secondary
MH Cut Off","DH Cut off (D, D+1, D+2, D+3)",Distance (One - way),MH-DH THOR,MH-DH THOR Duplicate Key,Secondary Veh,Effective,Remarks,Planned Vehicles,"DH Out Cut off (D, D+1, D+2, D+3)","Primary 
MH In Cut Off",unique store ID,Key final,check,TT,DO,dh in,1,D,2,GH_Distance_km,GH_Travel_Time_mins
Bengaluru,Meat,BLR-MEAT-MH3-YESWANTHPUR,"13.046538, 77.737437",BLR243M,BLR-BTM-2,Bengaluru,"12.9117795419901,77.6031987740639",BLR043S,Intra,20FT_TRUCK,,Evening,,,,10:00:00 PM,8:00:00,6:00:00 AM,,7:00:00 AM,#REF!,#REF!,0:00:00,8:00:00,Bengaluru-Bengaluru,BLR-MEAT-MH3-YESWANTHPUR-Bengaluru,Direct,36.0,,D,,D+1,35.0,BLR243M-BLR043S,1.0,1,,,,,,,BLR-MEAT-MH3-YESWANTHPURBLR-BTM-2,FALSE,8:00:00,7:00:00 AM,,,0.0,,26.4908658,34.5288125
Bengaluru,Meat,BLR-MEAT-MH3-YESWANTHPUR,"13.046538, 77.737437",BLR243M,BLR-BTM-3,Bengaluru,"12.89932425,77.60549641",BLR029S,Intra,17FT_TRUCK,,Evening,,,,10:00:00 PM,8:00:00,6:00:00 AM,,7:00:00 AM,#REF!,#REF!,0:00:00,8:00:00,Bengaluru-Bengaluru,BLR-MEAT-MH3-YESWANTHPUR-Bengaluru,Direct,31.0,,D,,D+1,29.0,BLR243M-BLR029S,1.0,1,,,,,,,BLR-MEAT-MH3-YESWANTHPURBLR-BTM-3,FALSE,8:00:00,7:00:00 AM,,,0.0,,28.176870750000003,36.371125
Bengaluru,Meat,BLR-MEAT-MH3-YESWANTHPUR,"13.046538, 77.737437",BLR243M,BLR-Budigere Cross,Bengaluru,"13.063784,77.741966",BLR027S,Intra,20FT_TRUCK,,Evening,,,,10:00:00 PM,8:00:00,6:00:00 AM,,7:00:00 AM,#REF!,#REF!,0:00:00,8:00:00,Bengaluru-Bengaluru,BLR-MEAT-MH3-YESWANTHPUR-Bengaluru,Direct,3.0,,D,,D+1,3.0,BLR243M-BLR027S,1.0,1,,,,,,,BLR-MEAT-MH3-YESWANTHPURBLR-Budigere Cross,FALSE,8:00:00,7:00:00 AM,,,0.0,,2.7288996,4.712020833333334
Bengaluru,Meat,BLR-MEAT-MH3-YESWANTHPUR,"13.046538, 77.737437",BLR243M,BLR-Carmelaram,Bengaluru,"12.908522,77.71151",BLR219S,Intra,17FT_TRUCK,,Evening,,,,10:00:00 PM,8:00:00,6:00:00 AM,,7:00:00 AM,#REF!,#REF!,0:00:00,8:00:00,Bengaluru-Bengaluru,BLR-MEAT-MH3-YESWANTHPUR-Bengaluru,Direct,24.0,,D,,D+1,23.0,BLR243M-BLR219S,1.0,1,,,,,,,BLR-MEAT-MH3-YESWANTHPURBLR-Carmelaram,FALSE,8:00:00,7:00:00 AM,,,0.0,,25.490085600000004,31.787354166666667
Bengaluru,Meat,BLR-MEAT-MH3-YESWANTHPUR,"13.046538, 77.737437",BLR243M,BLR-Challakere,Bengaluru,"13.02629,77.64364",BLR123S,Intra,17FT_TRUCK,,Evening,,,,10:00:00 PM,8:00:00,6:00:00 AM,,7:00:00 AM,#REF!,#REF!,0:00:00,8:00:00,Bengaluru-Bengaluru,BLR-MEAT-MH3-YESWANTHPUR-Bengaluru,Direct,19.0,,D,,D+1,19.0,BLR243M-BLR123S,1.0,1,,,,,,,BLR-MEAT-MH3-YESWANTHPURBLR-Challakere,FALSE,8:00:00,7:00:00 AM,,,0.0,,14.7144081,19.920708333333334
Bengaluru,Meat,BLR-MEAT-MH3-YESWANTHPUR,"13.046538, 77.737437",BLR243M,BLR-Chamrajpet,Bengaluru,"12.960098,77.559489",BLR185S,Intra,10FT_TRUCK,,Evening,,,,10:00:00 PM,8:00:00,6:00:00 AM,,7:00:00 AM,,,,8:00:00,Bengaluru-Bengaluru,BLR-MEAT-MH3-YESWANTHPUR-Bengaluru,Direct,113.0,,D,,D+1,107.0,BLR243M-BLR185S,1.0,1,,,,,,,BLR-MEAT-MH3-YESWANTHPURBLR-Chamrajpet,FALSE,8:00:00,7:00:00 AM,,,0.0,,25.12871235,32.953895833333334
Bengaluru,Meat,BLR-MEAT-MH3-YESWANTHPUR,"13.046538, 77.737437",BLR243M,BLR-Chandapura,Bengaluru,"12.78979486,77.70420581",BLR152S,Intra,17FT_TRUCK,,Evening,,,,10:00:00 PM,8:00:00,6:00:00 AM,,7:00:00 AM,,,,8:00:00,Bengaluru-Bengaluru,BLR-MEAT-MH3-YESWANTHPUR-Bengaluru,Direct,41.0,,D,,D+1,39.0,BLR243M-BLR152S,1.0,1,,,,,,,BLR-MEAT-MH3-YESWANTHPURBLR-Chandapura,FALSE,8:00:00,7:00:00 AM,,,0.0,,39.12552315,51.42152083333333
Bengaluru,Meat,BLR-MEAT-MH3-YESWANTHPUR,"13.046538, 77.737437",BLR243M,BLR-Chickpet New,Bengaluru,"12.95477912,77.57899927",BLR175S,Intra,14FT_TRUCK,,Evening,,,,10:00:00 PM,8:00:00,6:00:00 AM,,7:00:00 AM,,,,8:00:00,Bengaluru-Bengaluru,BLR-MEAT-MH3-YESWANTHPUR-Bengaluru,Direct,26.0,,D,,D+1,25.0,BLR243M-BLR175S,1.0,1,,,,,,,BLR-MEAT-MH3-YESWANTHPURBLR-Chickpet New,FALSE,8:00:00,7:00:00 AM,,,0.0,,23.92759845,31.847458333333336
Bengaluru,Meat,BLR-MEAT-MH3-YESWANTHPUR,"13.046538, 77.737437",BLR243M,BLR-Cholayanakanalli,Bengaluru,"13.02922,77.59377",BLR212S,Intra,14FT_TRUCK,,Evening,,,,10:00:00 PM,8:00:00,6:00:00 AM,,7:00:00 AM,#REF!,#REF!,0:00:00,8:00:00,Bengaluru-Bengaluru,BLR-MEAT-MH3-YESWANTHPUR-Bengaluru,Direct,32.0,,D,,D+1,31.0,BLR243M-BLR212S,1.0,1,,,,,,,BLR-MEAT-MH3-YESWANTHPURBLR-Cholayanakanalli,FALSE,8:00:00,7:00:00 AM,,,0.0,,21.794031000000004,31.267520833333332
Bengaluru,Meat,BLR-MEAT-MH3-YESWANTHPUR,"13.046538, 77.737437",BLR243M,BLR-Choodasandra,Bengaluru,"12.8821174,77.6733285",BLR121S,Intra,10FT_TRUCK,,Evening,,,,10:00:00 PM,8:00:00,6:00:00 AM,,7:00:00 AM,,,,8:00:00,Bengaluru-Bengaluru,BLR-MEAT-MH3-YESWANTHPUR-Bengaluru,Direct,34.0,,D,,D+1,32.0,BLR243M-BLR121S,1.0,1,,,,,,,BLR-MEAT-MH3-YESWANTHPURBLR-Choodasandra,FALSE,8:00:00,7:00:00 AM,,,0.0,,26.545565550000003,39.145375
Bengaluru,Meat,BLR-MEAT-MH3-YESWANTHPUR,"13.046538, 77.737437",BLR243M,BLR-CV Raman Nagar Network-2,Bengaluru,"12.96657501,77.67172065",BLR114S,Intra,14FT_TRUCK,,Evening,,,,10:00:00 PM,8:00:00,6:00:00 AM,,7:00:00 AM,#REF!,#REF!,0:00:00,8:00:00,Bengaluru-Bengaluru,BLR-MEAT-MH3-YESWANTHPUR-Bengaluru,Direct,22.0,,D,,D+1,21.0,BLR243M-BLR114S,1.0,1,,,,,,,BLR-MEAT-MH3-YESWANTHPURBLR-CV Raman Nagar Network-2,FALSE,8:00:00,7:00:00 AM,,,0.0,,15.543966900000001,23.12091666666667
Bengaluru,Meat,BLR-MEAT-MH3-YESWANTHPUR,"13.046538, 77.737437",BLR243M,BLR-CV RAMAN NAGAR NEW,Bengaluru,"12.979059012726,77.6783686576707",BLR091S,Intra,20FT_TRUCK,,Evening,,,,10:00:00 PM,8:00:00,6:00:00 AM,,7:00:00 AM,#REF!,#REF!,0:00:00,8:00:00,Bengaluru-Bengaluru,BLR-MEAT-MH3-YESWANTHPUR-Bengaluru,Direct,19.0,,D,,D+1,18.0,BLR243M-BLR091S,1.0,1,,,,,,,BLR-MEAT-MH3-YESWANTHPURBLR-CV RAMAN NAGAR NEW,FALSE,8:00:00,7:00:00 AM,,,0.0,,15.0239061,19.012979166666668
Bengaluru,Meat,BLR-MEAT-MH3-YESWANTHPUR,"13.046538, 77.737437",BLR243M,BLR-Dasarahalli,Bengaluru,"13.051424,77.607561",BLR131S,Intra,14FT_TRUCK,,Evening,,,,10:00:00 PM,8:00:00,6:00:00 AM,,7:00:00 AM,,,,8:00:00,Bengaluru-Bengaluru,BLR-MEAT-MH3-YESWANTHPUR-Bengaluru,Direct,25.0,,D,,D+1,24.0,BLR243M-BLR131S,1.0,1,,,,,,,BLR-MEAT-MH3-YESWANTHPURBLR-Dasarahalli,FALSE,8:00:00,7:00:00 AM,,,0.0,,20.344256100000003,29.049708333333335
Bengaluru,Meat,BLR-MEAT-MH3-YESWANTHPUR,"13.046538, 77.737437",BLR243M,BLR-Devanahalli,Bengaluru,"13.2388483069385,77.7234767562108",BLR149S,Intra,14FT_TRUCK,,Evening,,,,10:00:00 PM,8:00:00,6:00:00 AM,,7:00:00 AM,#REF!,#REF!,0:00:00,8:00:00,Bengaluru-Bengaluru,BLR-MEAT-MH3-YESWANTHPUR-Bengaluru,Direct,26.0,,D,,D+1,25.0,BLR243M-BLR149S,1.0,1,,,,,,,BLR-MEAT-MH3-YESWANTHPURBLR-Devanahalli,FALSE,8:00:00,7:00:00 AM,,,0.0,,25.892397300000003,32.361312500000004
Bengaluru,Meat,BLR-MEAT-MH3-YESWANTHPUR,"13.046538, 77.737437",BLR243M,BLR-Doddakannelli,Bengaluru,"12.905929,77.697433",BLR081S,Intra,17FT_TRUCK,,Evening,,,,10:00:00 PM,8:00:00,6:00:00 AM,,7:00:00 AM,#REF!,#REF!,0:00:00,8:00:00,Bengaluru-Bengaluru,BLR-MEAT-MH3-YESWANTHPUR-Bengaluru,Direct,29.0,,D,,D+1,28.0,BLR243M-BLR081S,1.0,1,,,,,,,BLR-MEAT-MH3-YESWANTHPURBLR-Doddakannelli,FALSE,8:00:00,7:00:00 AM,,,0.0,,21.92533875,31.02585416666667
Bengaluru,Meat,BLR-MEAT-MH3-YESWANTHPUR,"13.046538, 77.737437",BLR243M,BLR-Dooravani Nagar,Bengaluru,"13.01020348,77.66771313",BLR227S,Intra,20FT_TRUCK,,Evening,,,,10:00:00 PM,8:00:00,6:00:00 AM,,7:00:00 AM,,,,8:00:00,Bengaluru-Bengaluru,BLR-MEAT-MH3-YESWANTHPUR-Bengaluru,Direct,17.0,,D,,D+1,16.0,BLR243M-BLR227S,1.0,1,,,,,,,BLR-MEAT-MH3-YESWANTHPURBLR-Dooravani Nagar,FALSE,8:00:00,7:00:00 AM,,,0.0,,11.86831065,15.720958333333332
Bengaluru,Meat,BLR-MEAT-MH3-YESWANTHPUR,"13.046538, 77.737437",BLR243M,BLR-Electronic city network,Bengaluru,"12.8373766,77.64362247",BLR066S,Intra,20FT_TRUCK,,Evening,,,,10:00:00 PM,8:00:00,6:00:00 AM,,7:00:00 AM,#REF!,#REF!,0:00:00,8:00:00,Bengaluru-Bengaluru,BLR-MEAT-MH3-YESWANTHPUR-Bengaluru,Direct,48.0,,D,,D+1,45.0,BLR243M-BLR066S,1.0,1,,,,,,,BLR-MEAT-MH3-YESWANTHPURBLR-Electronic city network,FALSE,8:00:00,7:00:00 AM,,,0.0,,35.97744675,47.711979166666666
Bengaluru,Meat,BLR-MEAT-MH3-YESWANTHPUR,"13.046538, 77.737437",BLR243M,BLR-Electronic City Network-2,Bengaluru,"12.85202043,77.65224877",BLR146S,Intra,10FT_TRUCK,,Evening,,,,10:00:00 PM,8:00:00,6:00:00 AM,,7:00:00 AM,,,,8:00:00,Bengaluru-Bengaluru,BLR-MEAT-MH3-YESWANTHPUR-Bengaluru,Direct,46.0,,D,,D+1,44.0,BLR243M-BLR146S,1.0,1,,,,,,,BLR-MEAT-MH3-YESWANTHPURBLR-Electronic City Network-2,FALSE,8:00:00,7:00:00 AM,,,0.0,,34.8833961,44.89416666666667
Bengaluru,Meat,BLR-MEAT-MH3-YESWANTHPUR,"13.046538, 77.737437",BLR243M,BLR-Electronic City New,Bengaluru,"12.8361002291505,77.6649245326807",BLR099S,Intra,20FT_TRUCK,,Evening,,,,10:00:00 PM,8:00:00,6:00:00 AM,,7:00:00 AM,#REF!,#REF!,0:00:00,8:00:00,Bengaluru-Bengaluru,BLR-MEAT-MH3-YESWANTHPUR-Bengaluru,Direct,47.0,,D,,D+1,44.0,BLR243M-BLR099S,1.0,1,,,,,,,BLR-MEAT-MH3-YESWANTHPURBLR-Electronic City New,FALSE,8:00:00,7:00:00 AM,,,0.0,,36.72819675,48.33591666666667
Bengaluru,Meat,BLR-MEAT-MH3-YESWANTHPUR,"13.046538, 77.737437",BLR243M,BLR-Golahalli,Bengaluru,"12.864209,77.569285",BLR208S,Intra,20FT_TRUCK,,Evening,,,,10:00:00 PM,8:00:00,6:00:00 AM,,7:00:00 AM,#REF!,#REF!,0:00:00,8:00:00,Bengaluru-Bengaluru,BLR-MEAT-MH3-YESWANTHPUR-Bengaluru,Direct,39.0,,D,,D+1,37.0,BLR243M-BLR208S,1.0,1,,,,,,,BLR-MEAT-MH3-YESWANTHPURBLR-Golahalli,FALSE,8:00:00,7:00:00 AM,,,0.0,,35.438383050000006,46.306312500000004
Bengaluru,Meat,BLR-MEAT-MH3-YESWANTHPUR,"13.046538, 77.737437",BLR243M,BLR-Goraguntepalya,Bengaluru,"13.02475,77.537306",BLR199S,Intra,22FT_TRUCK,,Evening,,,,10:00:00 PM,8:00:00,6:00:00 AM,,7:00:00 AM,#REF!,#REF!,0:00:00,8:00:00,Bengaluru-Bengaluru,BLR-MEAT-MH3-YESWANTHPUR-Bengaluru,Direct,35.0,,D,,D+1,33.0,BLR243M-BLR199S,1.0,1,,,,,,,BLR-MEAT-MH3-YESWANTHPURBLR-Goraguntepalya,FALSE,8:00:00,7:00:00 AM,,,0.0,,29.65047225,38.73947916666667
Bengaluru,Meat,BLR-MEAT-MH3-YESWANTHPUR,"13.046538, 77.737437",BLR243M,BLR-GUNJUR,Bengaluru,"12.9286633,77.7380822",BLR087S,Intra,14FT_TRUCK,,Evening,,,,10:00:00 PM,8:00:00,6:00:00 AM,,7:00:00 AM,#REF!,#REF!,0:00:00,8:00:00,Bengaluru-Bengaluru,BLR-MEAT-MH3-YESWANTHPUR-Bengaluru,Direct,19.0,,D,,D+1,19.0,BLR243M-BLR087S,1.0,1,,,,,,,BLR-MEAT-MH3-YESWANTHPURBLR-GUNJUR,FALSE,8:00:00,7:00:00 AM,,,0.0,,19.82786925,24.941312500000002
Bengaluru,Meat,BLR-MEAT-MH3-YESWANTHPUR,"13.046538, 77.737437",BLR243M,BLR-GUNJUR Network,Bengaluru,"12.93949838,77.72908936",BLR017S,Intra,17FT_TRUCK,,Evening,,,,10:00:00 PM,8:00:00,6:00:00 AM,,7:00:00 AM,#REF!,#REF!,0:00:00,8:00:00,Bengaluru-Bengaluru,BLR-MEAT-MH3-YESWANTHPUR-Bengaluru,Direct,20.0,,D,,D+1,19.0,BLR243M-BLR017S,1.0,1,,,,,,,BLR-MEAT-MH3-YESWANTHPURBLR-GUNJUR Network,FALSE,8:00:00,7:00:00 AM,,,0.0,,20.270852700000002,25.923145833333333
Bengaluru,Meat,BLR-MEAT-MH3-YESWANTHPUR,"13.046538, 77.737437",BLR243M,BLR-HBR Layout,Bengaluru,"13.0366341856324,77.6242587756346",BLR022S,Intra,20FT_TRUCK,,Evening,,,,10:00:00 PM,8:00:00,6:00:00 AM,,7:00:00 AM,#REF!,#REF!,0:00:00,8:00:00,Bengaluru-Bengaluru,BLR-MEAT-MH3-YESWANTHPUR-Bengaluru,Direct,22.0,,D,,D+1,21.0,BLR243M-BLR022S,1.0,1,,,,,,,BLR-MEAT-MH3-YESWANTHPURBLR-HBR Layout,FALSE,8:00:00,7:00:00 AM,,,0.0,,17.5301175,25.027541666666664
Bengaluru,Meat,BLR-MEAT-MH3-YESWANTHPUR,"13.046538, 77.737437",BLR243M,BLR-HEBBAL NEW,Bengaluru,"13.0324086,77.61231342",BLR033S,Intra,17FT_TRUCK,,Evening,,,,10:00:00 PM,8:00:00,6:00:00 AM,,7:00:00 AM,,,,8:00:00,Bengaluru-Bengaluru,BLR-MEAT-MH3-YESWANTHPUR-Bengaluru,Direct,25.0,,D,,D+1,24.0,BLR243M-BLR033S,1.0,1,,,,,,,BLR-MEAT-MH3-YESWANTHPURBLR-HEBBAL NEW,FALSE,8:00:00,7:00:00 AM,,,0.0,,18.629230200000002,27.320729166666666
Bengaluru,Meat,BLR-MEAT-MH3-YESWANTHPUR,"13.046538, 77.737437",BLR243M,BLR-Hennur New,Bengaluru,"13.03859871,77.64591263",BLR229S,Intra,17FT_TRUCK,,Evening,,,,10:00:00 PM,8:00:00,6:00:00 AM,,7:00:00 AM,#REF!,#REF!,0:00:00,8:00:00,Bengaluru-Bengaluru,BLR-MEAT-MH3-YESWANTHPUR-Bengaluru,Direct,18.0,,D,,D+1,17.0,BLR243M-BLR229S,1.0,1,,,,,,,BLR-MEAT-MH3-YESWANTHPURBLR-Hennur New,FALSE,8:00:00,7:00:00 AM,,,0.0,,13.52046675,19.097916666666666
Bengaluru,Meat,BLR-MEAT-MH3-YESWANTHPUR,"13.046538, 77.737437",BLR243M,BLR-Hope Farm New,Bengaluru,"12.98416,77.767",BLR255S,Intra,14FT_TRUCK,,Evening,,,,10:00:00 PM,8:00:00,6:00:00 AM,,7:00:00 AM,,,,8:00:00,Bengaluru-Bengaluru,BLR-MEAT-MH3-YESWANTHPUR-Bengaluru,Direct,16.0,,D,,D+1,15.0,BLR243M-BLR255S,1.0,1,,,,,,,BLR-MEAT-MH3-YESWANTHPURBLR-Hope Farm New,FALSE,8:00:00,7:00:00 AM,,,0.0,,13.854412950000002,18.283166666666666
Bengaluru,Meat,BLR-MEAT-MH3-YESWANTHPUR,"13.046538, 77.737437",BLR243M,BLR-HSR Layout New,Bengaluru,"12.9118326596571,77.6439838767151",BLR094S,Intra,14FT_TRUCK,,Evening,,,,10:00:00 PM,8:00:00,6:00:00 AM,,7:00:00 AM,#REF!,#REF!,0:00:00,8:00:00,Bengaluru-Bengaluru,BLR-MEAT-MH3-YESWANTHPUR-Bengaluru,Direct,32.0,,D,,D+1,30.0,BLR243M-BLR094S,1.0,1,,,,,,,BLR-MEAT-MH3-YESWANTHPURBLR-HSR Layout New,FALSE,8:00:00,7:00:00 AM,,,0.0,,26.07800475,33.966854166666664
Bengaluru,Meat,BLR-MEAT-MH3-YESWANTHPUR,"13.046538, 77.737437",BLR243M,BLR-HSR-2,Bengaluru,"12.899316,77.651296",BLR082S,Intra,14FT_TRUCK,,Evening,,,,10:00:00 PM,8:00:00,6:00:00 AM,,7:00:00 AM,#REF!,#REF!,0:00:00,8:00:00,Bengaluru-Bengaluru,BLR-MEAT-MH3-YESWANTHPUR-Bengaluru,Direct,33.0,,D,,D+1,31.0,BLR243M-BLR082S,1.0,1,,,,,,,BLR-MEAT-MH3-YESWANTHPURBLR-HSR-2,FALSE,8:00:00,7:00:00 AM,,,0.0,,28.391958000000002,36.2376875
Bengaluru,Meat,BLR-MEAT-MH3-YESWANTHPUR,"13.046538, 77.737437",BLR243M,BLR-HSR-3,Bengaluru,"12.905778,77.637514",BLR080S,Intra,17FT_TRUCK,,Evening,,,,10:00:00 PM,8:00:00,6:00:00 AM,,7:00:00 AM,#REF!,#REF!,0:00:00,8:00:00,Bengaluru-Bengaluru,BLR-MEAT-MH3-YESWANTHPUR-Bengaluru,Direct,34.0,,D,,D+1,32.0,BLR243M-BLR080S,1.0,1,,,,,,,BLR-MEAT-MH3-YESWANTHPURBLR-HSR-3,FALSE,8:00:00,7:00:00 AM,,,0.0,,26.428681649999998,34.9258125
Bengaluru,Meat,BLR-MEAT-MH3-YESWANTHPUR,"13.046538, 77.737437",BLR243M,BLR-INDIRANAGAR NEW,Bengaluru,"12.962298,77.645909",BLR044S,Intra,17FT_TRUCK,,Evening,,,,10:00:00 PM,8:00:00,6:00:00 AM,,7:00:00 AM,#REF!,#REF!,0:00:00,8:00:00,Bengaluru-Bengaluru,BLR-MEAT-MH3-YESWANTHPUR-Bengaluru,Direct,21.0,,D,,D+1,20.0,BLR243M-BLR044S,1.0,1,,,,,,,BLR-MEAT-MH3-YESWANTHPURBLR-INDIRANAGAR NEW,FALSE,8:00:00,7:00:00 AM,,,0.0,,16.7255277,21.652916666666666
Bengaluru,Meat,BLR-MEAT-MH3-YESWANTHPUR,"13.046538, 77.737437",BLR243M,BLR-ITPL Layout,Bengaluru,"12.96191262,77.71678497",BLR178S,Intra,20FT_TRUCK,,Evening,,,,10:00:00 PM,8:00:00,6:00:00 AM,,7:00:00 AM,,,,8:00:00,Bengaluru-Bengaluru,BLR-MEAT-MH3-YESWANTHPUR-Bengaluru,Direct,18.0,,D,,D+1,17.0,BLR243M-BLR178S,1.0,1,,,,,,,BLR-MEAT-MH3-YESWANTHPURBLR-ITPL Layout,FALSE,8:00:00,7:00:00 AM,,,0.0,,14.726881050000001,19.422895833333335
Bengaluru,Meat,BLR-MEAT-MH3-YESWANTHPUR,"13.046538, 77.737437",BLR243M,BLR-Jakkur Network,Bengaluru,"13.059459,77.622438",BLR058S,Intra,20FT_TRUCK,,Evening,,,,10:00:00 PM,8:00:00,6:00:00 AM,,7:00:00 AM,#REF!,#REF!,0:00:00,8:00:00,Bengaluru-Bengaluru,BLR-MEAT-MH3-YESWANTHPUR-Bengaluru,Direct,25.0,,D,,D+1,24.0,BLR243M-BLR058S,1.0,1,,,,,,,BLR-MEAT-MH3-YESWANTHPURBLR-Jakkur Network,FALSE,8:00:00,7:00:00 AM,,,0.0,,19.268806199999997,26.349520833333333
Bengaluru,Meat,BLR-MEAT-MH3-YESWANTHPUR,"13.046538, 77.737437",BLR243M,BLR-Jakkur New,Bengaluru,"13.06662468,77.6092697",BLR230S,Intra,20FT_TRUCK,,Evening,,,,10:00:00 PM,8:00:00,6:00:00 AM,,7:00:00 AM,#REF!,#REF!,0:00:00,8:00:00,Bengaluru-Bengaluru,BLR-MEAT-MH3-YESWANTHPUR-Bengaluru,Direct,27.0,,D,,D+1,25.0,BLR243M-BLR230S,1.0,1,,,,,,,BLR-MEAT-MH3-YESWANTHPURBLR-Jakkur New,FALSE,8:00:00,7:00:00 AM,,,0.0,,20.19296055,27.63458333333333
Bengaluru,Meat,BLR-MEAT-MH3-YESWANTHPUR,"13.046538, 77.737437",BLR243M,BLR-JAYANAGAR New,Bengaluru,"12.941703,77.580188",BLR092S,Intra,14FT_TRUCK,,Evening,,,,10:00:00 PM,8:00:00,6:00:00 AM,,7:00:00 AM,,,,8:00:00,Bengaluru-Bengaluru,BLR-MEAT-MH3-YESWANTHPUR-Bengaluru,Direct,27.0,,D,,D+1,26.0,BLR243M-BLR092S,1.0,1,,,,,,,BLR-MEAT-MH3-YESWANTHPURBLR-JAYANAGAR New,FALSE,8:00:00,7:00:00 AM,,,0.0,,24.758781600000002,33.431645833333334
Bengaluru,Meat,BLR-MEAT-MH3-YESWANTHPUR,"13.046538, 77.737437",BLR243M,BLR-JC Nagar,Bengaluru,"13.0031742,77.5308889",BLR127S,Intra,17FT_TRUCK,,Evening,,,,10:00:00 PM,8:00:00,6:00:00 AM,,7:00:00 AM,#REF!,#REF!,0:00:00,8:00:00,Bengaluru-Bengaluru,BLR-MEAT-MH3-YESWANTHPUR-Bengaluru,Direct,38.0,,D,,D+1,36.0,BLR243M-BLR127S,1.0,1,,,,,,,BLR-MEAT-MH3-YESWANTHPURBLR-JC Nagar,FALSE,8:00:00,7:00:00 AM,,,0.0,,29.1539409,37.95422916666667
Bengaluru,Meat,BLR-MEAT-MH3-YESWANTHPUR,"13.046538, 77.737437",BLR243M,BLR-JP Nagar Network,Bengaluru,"12.9132264799805,77.5730063365505",BLR013S,Intra,14FT_TRUCK,,Evening,,,,10:00:00 PM,8:00:00,6:00:00 AM,,7:00:00 AM,,,,8:00:00,Bengaluru-Bengaluru,BLR-MEAT-MH3-YESWANTHPUR-Bengaluru,Direct,32.0,,D,,D+1,31.0,BLR243M-BLR013S,1.0,1,,,,,,,BLR-MEAT-MH3-YESWANTHPURBLR-JP Nagar Network,FALSE,8:00:00,7:00:00 AM,,,0.0,,29.7959193,38.630895833333334
Bengaluru,Meat,BLR-MEAT-MH3-YESWANTHPUR,"13.046538, 77.737437",BLR243M,BLR-JP Nagar Network-2,Bengaluru,"12.887526,77.586572",BLR108S,Intra,17FT_TRUCK,,Evening,,,,10:00:00 PM,8:00:00,6:00:00 AM,,7:00:00 AM,#REF!,#REF!,0:00:00,8:00:00,Bengaluru-Bengaluru,BLR-MEAT-MH3-YESWANTHPUR-Bengaluru,Direct,33.0,,D,,D+1,31.0,BLR243M-BLR108S,1.0,1,,,,,,,BLR-MEAT-MH3-YESWANTHPURBLR-JP Nagar Network-2,FALSE,8:00:00,7:00:00 AM,,,0.0,,31.084920300000004,40.898541666666674
Bengaluru,Meat,BLR-MEAT-MH3-YESWANTHPUR,"13.046538, 77.737437",BLR243M,BLR-Kadarenahalli,Bengaluru,"12.914745,77.559864",BLR216S,Intra,14FT_TRUCK,,Evening,,,,10:00:00 PM,8:00:00,6:00:00 AM,,7:00:00 AM,,,,8:00:00,Bengaluru-Bengaluru,BLR-MEAT-MH3-YESWANTHPUR-Bengaluru,Direct,32.0,,D,,D+1,31.0,BLR243M-BLR216S,1.0,1,,,,,,,BLR-MEAT-MH3-YESWANTHPURBLR-Kadarenahalli,FALSE,8:00:00,7:00:00 AM,,,0.0,,30.33880395,39.92358333333333
Bengaluru,Meat,BLR-MEAT-MH3-YESWANTHPUR,"13.046538, 77.737437",BLR243M,BLR-Kadugodi,Bengaluru,"12.98612069,77.7450889",BLR162S,Intra,14FT_TRUCK,,Evening,,,,10:00:00 PM,8:00:00,6:00:00 AM,,7:00:00 AM,#REF!,#REF!,0:00:00,8:00:00,Bengaluru-Bengaluru,BLR-MEAT-MH3-YESWANTHPUR-Bengaluru,Direct,13.0,,D,,D+1,13.0,BLR243M-BLR162S,1.0,1,,,,,,,BLR-MEAT-MH3-YESWANTHPURBLR-Kadugodi,FALSE,8:00:00,7:00:00 AM,,,0.0,,13.48609605,17.288208333333333
Bengaluru,Meat,BLR-MEAT-MH3-YESWANTHPUR,"13.046538, 77.737437",BLR243M,BLR-Kalyan Nagar Network,Bengaluru,"13.01482,77.62778",BLR059S,Intra,20FT_TRUCK,,Evening,,,,10:00:00 PM,8:00:00,6:00:00 AM,,7:00:00 AM,#REF!,#REF!,0:00:00,8:00:00,Bengaluru-Bengaluru,BLR-MEAT-MH3-YESWANTHPUR-Bengaluru,Direct,22.0,,D,,D+1,21.0,BLR243M-BLR059S,1.0,1,,,,,,,BLR-MEAT-MH3-YESWANTHPURBLR-Kalyan Nagar Network,FALSE,8:00:00,7:00:00 AM,,,0.0,,16.059420300000003,21.548708333333334
